Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.16,0.7,0.2,0.39083249999999997,
0.18,0.7,0.2,0.4185875,
0.2,0.7,0.2,0.44091875,
0.22,0.7,0.2,0.46168125,
0.24,0.7,0.2,0.47770875,
0.26,0.7,0.2,0.49100125,
0.28,0.7,0.2,0.50341375,
0.3,0.7,0.2,0.5140662500000001,
0.32,0.7,0.2,0.52274375,
0.34,0.7,0.2,0.5299012500000001,
0.36,0.7,0.2,0.5368025,
0.38,0.7,0.2,0.5424375,
0.4,0.7,0.2,0.54791,
0.42,0.7,0.2,0.5522125,
0.44,0.7,0.2,0.55656625,
0.46,0.7,0.2,0.55961125,
0.48,0.7,0.2,0.5628437500000001,
0.5,0.7,0.2,0.5659112500000001,
0.52,0.7,0.2,0.5676875,
0.54,0.7,0.2,0.5701025,
0.56,0.7,0.2,0.571745,
0.58,0.7,0.2,0.5738537499999999,
0.6,0.7,0.2,0.57560625,
0.62,0.7,0.2,0.5763112499999999,
0.64,0.7,0.2,0.57791375,
0.66,0.7,0.2,0.5791875000000001,
0.68,0.7,0.2,0.5803425,
0.7000000000000001,0.7,0.2,0.5809199999999999,
0.72,0.7,0.2,0.58234875,
0.74,0.7,0.2,0.5824675,
0.76,0.7,0.2,0.58269125,
0.78,0.7,0.2,0.5838862499999999,
0.8,0.7,0.2,0.5842175000000001,
0.8200000000000001,0.7,0.2,0.58458625,
0.84,0.7,0.2,0.58476875,
0.86,0.7,0.2,0.5859599999999999,
0.88,0.7,0.2,0.5856075,
0.9,0.7,0.2,0.5859362499999999,
0.92,0.7,0.2,0.58691625,
0.9400000000000001,0.7,0.2,0.5863674999999999,
0.96,0.7,0.2,0.5871737499999999,
0.98,0.7,0.2,0.5869199999999999,
1.0,0.7,0.2,0.58767875,
0.0,0.9,0.2,0.0,4.9634191927208595e-05
0.02,0.9,0.2,0.0,1.0450528259032337e-05
0.04,0.9,0.2,0.0,6.983617562841493e-05
0.06,0.9,0.2,0.0477725,
0.08,0.9,0.2,0.11846875000000001,
0.1,0.9,0.2,0.17929375,
0.12,0.9,0.2,0.23164125,
0.14,0.9,0.2,0.27149,
0.16,0.9,0.2,0.3083225,
0.18,0.9,0.2,0.337905,
0.2,0.9,0.2,0.36307249999999996,
0.22,0.9,0.2,0.38281750000000003,
0.24,0.9,0.2,0.4016225,
0.26,0.9,0.2,0.41667625,
0.28,0.9,0.2,0.43058499999999994,
0.3,0.9,0.2,0.44216625,
0.32,0.9,0.2,0.45158875000000004,
0.34,0.9,0.2,0.4602425,
0.36,0.9,0.2,0.46789625,
0.38,0.9,0.2,0.47492625000000005,
0.4,0.9,0.2,0.48036,
0.42,0.9,0.2,0.4857125,
0.44,0.9,0.2,0.49035624999999994,
0.46,0.9,0.2,0.49424250000000003,
0.48,0.9,0.2,0.4972825,
0.5,0.9,0.2,0.50074625,
0.52,0.9,0.2,0.503725,
0.54,0.9,0.2,0.5063975,
0.56,0.9,0.2,0.50800375,
0.58,0.9,0.2,0.5101375,
0.6,0.9,0.2,0.51174875,
0.62,0.9,0.2,0.51328125,
0.64,0.9,0.2,0.51472375,
0.66,0.9,0.2,0.5160425,
0.68,0.9,0.2,0.5172225,
0.7000000000000001,0.9,0.2,0.51819125,
0.72,0.9,0.2,0.51884375,
0.74,0.9,0.2,0.5195000000000001,
0.76,0.9,0.2,0.52036375,
0.78,0.9,0.2,0.52091,
0.8,0.9,0.2,0.521725,
0.8200000000000001,0.9,0.2,0.5219462500000001,
0.84,0.9,0.2,0.52263125,
0.86,0.9,0.2,0.52292375,
0.88,0.9,0.2,0.5233612500000001,
0.9,0.9,0.2,0.52369375,
0.92,0.9,0.2,0.52395625,
0.9400000000000001,0.9,0.2,0.5244075000000001,
0.96,0.9,0.2,0.52462125,
0.98,0.9,0.2,0.52459625,
1.0,0.9,0.2,0.52534125,
